Timestamp,MagneticField_x,MagneticField_y,MagneticField_z
1724743611.747149,7.910000,-3.950000,-37.830000
1724743611.760297,7.880000,-3.970000,-37.920000
1724743611.773633,7.900000,-3.930000,-37.880000
1724743611.786863,6.700000,-3.350000,-36.920000
1724743611.800293,6.710000,-3.360000,-36.910000
1724743611.813483,6.700000,-3.360000,-36.890000
1724743611.826814,6.720000,-3.340000,-36.980000
1724743611.841357,6.720000,-3.390000,-36.910000
1724743611.854762,6.700000,-3.350000,-36.890000
1724743611.868205,6.700000,-3.380000,-36.900000
1724743611.881567,6.680000,-3.360000,-36.890000
1724743611.895875,6.720000,-2.620000,-36.960000
1724743611.909425,6.710000,-2.620000,-36.920000
1724743611.922879,6.700000,-2.620000,-36.960000
1724743611.936214,6.690000,-2.620000,-36.930000
1724743611.949639,6.710000,-2.620000,-36.910000
1724743611.963018,6.700000,-2.630000,-36.910000
1724743611.976443,6.720000,-2.610000,-36.920000
1724743611.989747,6.720000,-2.610000,-36.920000
1724743612.003042,6.690000,-2.620000,-36.870000
1724743612.016218,6.720000,-2.650000,-36.920000
1724743612.029489,6.720000,-2.610000,-36.960000
1724743612.042907,6.720000,-2.630000,-36.960000
1724743612.056285,6.700000,-2.630000,-36.910000
1724743612.069567,6.680000,-2.610000,-36.920000
1724743612.083306,6.690000,-2.620000,-36.910000
1724743612.097157,6.720000,-2.630000,-36.980000
1724743612.111171,6.690000,-2.610000,-36.890000
1724743612.124535,6.700000,-2.620000,-36.910000
1724743612.138389,6.690000,-2.630000,-36.910000
1724743612.152071,6.720000,-2.630000,-36.930000
1724743612.165906,6.720000,-2.640000,-36.930000
1724743612.179307,6.710000,-2.620000,-36.890000
1724743612.192904,7.600000,-3.210000,-36.750000
1724743612.206733,7.560000,-3.220000,-36.770000
1724743612.221355,7.600000,-3.220000,-36.770000
1724743612.236336,7.600000,-3.240000,-36.780000
1724743612.250826,7.600000,-3.210000,-36.730000
1724743612.264038,7.610000,-3.200000,-36.780000
1724743612.277199,7.570000,-3.200000,-36.770000
1724743612.290612,7.600000,-3.220000,-36.780000
1724743612.303933,6.280000,-4.970000,-35.680000
1724743612.317399,6.260000,-4.970000,-35.640000
1724743612.331095,6.280000,-4.990000,-35.630000
1724743612.344472,6.240000,-4.960000,-35.700000
1724743612.357931,6.260000,-4.980000,-35.680000
1724743612.371278,6.280000,-4.950000,-35.680000
1724743612.384780,6.280000,-4.960000,-35.680000
1724743612.398286,5.380000,-3.050000,-35.470000
1724743612.412859,5.380000,-3.070000,-35.520000
1724743612.426274,5.380000,-3.050000,-35.550000
1724743612.439319,5.400000,-3.060000,-35.560000
1724743612.453048,5.400000,-3.050000,-35.500000
1724743612.466439,5.390000,-3.070000,-35.500000
1724743612.480853,5.380000,-3.060000,-35.500000
1724743612.493945,6.870000,-2.780000,-35.970000
1724743612.507099,6.870000,-2.760000,-35.990000
1724743612.520535,6.870000,-2.760000,-36.030000
1724743612.534766,6.820000,-2.760000,-35.990000
1724743612.548325,6.830000,-2.770000,-35.990000
1724743612.562616,6.870000,-2.800000,-35.960000
1724743612.576168,6.870000,-2.760000,-35.970000
1724743612.589497,6.860000,-2.760000,-35.960000
1724743612.602684,6.860000,-2.770000,-35.970000
1724743612.616037,6.870000,-2.780000,-36.000000
1724743612.629341,6.840000,-2.770000,-35.990000
1724743612.642764,6.870000,-2.750000,-35.970000
1724743612.656070,6.850000,-2.760000,-35.960000
1724743612.669674,6.860000,-2.740000,-36.000000
1724743612.682889,6.850000,-2.760000,-36.010000
1724743612.696006,6.860000,-2.760000,-36.030000
1724743612.709593,6.720000,-5.130000,-37.710000
1724743612.723585,6.710000,-5.110000,-37.670000
1724743612.737486,6.690000,-5.120000,-37.680000
1724743612.751486,6.710000,-5.100000,-37.680000
1724743612.766257,6.700000,-5.130000,-37.770000
1724743612.781020,6.720000,-5.110000,-37.670000
1724743612.794796,6.720000,-5.110000,-37.710000
1724743612.808728,6.860000,-4.240000,-37.790000
1724743612.822453,6.860000,-4.260000,-37.830000
1724743612.836002,6.870000,-4.230000,-37.870000
1724743612.849664,6.860000,-4.220000,-37.840000
1724743612.863400,6.860000,-4.230000,-37.870000
1724743612.879074,6.850000,-4.240000,-37.840000
1724743612.892609,6.870000,-4.220000,-37.860000
1724743612.906238,5.550000,-5.710000,-36.000000
1724743612.920426,5.550000,-5.700000,-35.970000
1724743612.934441,5.520000,-5.690000,-35.970000
1724743612.949404,5.500000,-5.700000,-35.960000
1724743612.962944,5.550000,-5.710000,-35.960000
1724743612.976726,5.540000,-5.710000,-35.960000
1724743612.990535,5.540000,-5.700000,-35.990000
1724743613.004147,8.320000,-5.260000,-38.180000
1724743613.017435,8.320000,-5.270000,-38.170000
1724743613.030990,8.320000,-5.270000,-38.180000
1724743613.044908,8.320000,-5.250000,-38.230000
1724743613.058500,8.330000,-5.280000,-38.140000
1724743613.072110,8.330000,-5.250000,-38.200000
1724743613.085504,8.330000,-5.300000,-38.180000
1724743613.099059,8.350000,-5.270000,-38.190000
1724743613.112577,8.350000,-5.240000,-38.170000
1724743613.126185,8.330000,-5.260000,-38.110000
1724743613.139527,8.350000,-5.240000,-38.150000
1724743613.154101,8.320000,-5.250000,-38.150000
1724743613.167687,8.340000,-5.270000,-38.170000
1724743613.181303,8.350000,-5.250000,-38.170000
1724743613.194701,8.320000,-5.250000,-38.150000
1724743613.207971,7.290000,-3.210000,-39.230000
