Timestamp,EncoderCount
1724305718.984048012,618
1724305718.988098585,617
1724305718.992116493,616
1724305718.996408358,615
1724305719.000500242,614
1724305719.004472653,613
1724305719.008572209,612
1724305719.012721748,611
1724305719.016842072,610
1724305719.020913782,609
1724305719.024889055,608
1724305719.029151188,607
1724305719.033197734,606
1724305719.037295512,605
1724305719.041432689,605
1724305719.045537067,604
1724305719.049533779,603
1724305719.053642096,602
1724305719.057725824,601
1724305719.061902210,600
1724305719.065934632,599
1724305719.070136427,598
1724305719.074191836,597
1724305719.078370919,597
1724305719.082384792,596
1724305719.086479390,595
1724305719.090540863,594
1724305719.094589347,593
1724305719.098653681,592
1724305719.102814160,591
1724305719.106959114,590
1724305719.111031490,590
1724305719.115027794,589
1724305719.119116702,588
1724305719.123212621,587
1724305719.127327635,586
1724305719.130873726,585
1724305719.134407443,585
1724305719.139074547,584
1724305719.142651030,583
1724305719.147301475,582
1724305719.150928291,581
1724305719.155630656,581
1724305719.159188384,580
1724305719.163836808,579
1724305719.167392242,578
1724305719.172074313,578
1724305719.175406176,577
1724305719.179401000,576
1724305719.183488361,576
1724305719.187602649,575
1724305719.191702728,574
1724305719.195813626,573
1724305719.199889646,573
1724305719.204004255,572
1724305719.208085210,572
1724305719.212291044,571
1724305719.216279711,570
1724305719.220354826,570
1724305719.224522286,569
1724305719.228574909,569
1724305719.232680237,568
1724305719.236779793,567
1724305719.240863723,567
1724305719.244913061,566
1724305719.249159280,566
1724305719.253279613,565
1724305719.257319134,565
1724305719.261344396,564
1724305719.265448908,563
1724305719.269552592,563
1724305719.273653518,562
1724305719.277767770,562
1724305719.281847492,561
1724305719.285861451,561
1724305719.290129406,560
1724305719.294125276,559
1724305719.298178019,559
1724305719.302239252,558
1724305719.306372041,558
1724305719.310505580,557
1724305719.314518955,557
1724305719.318688143,556
1724305719.322780085,556
1724305719.326836962,555
1724305719.330981371,555
1724305719.335077711,554
1724305719.339227701,554
1724305719.343179659,554
1724305719.347314538,553
1724305719.351457654,553
1724305719.355516094,552
1724305719.359719649,552
1724305719.363718649,552
1724305719.367816573,551
1724305719.371949687,551
1724305719.376081247,550
1724305719.380119402,550
1724305719.384277795,550
1724305719.388269201,549
1724305719.392424583,549
1724305719.396509177,549
1724305719.400568530,549
1724305719.404677334,548
1724305719.408741870,548
1724305719.412858659,548
1724305719.417017037,547
1724305719.421064191,547
1724305719.425207142,547
1724305719.429223635,547
1724305719.433317698,546
1724305719.437386679,546
1724305719.441535177,546
1724305719.445614082,546
1724305719.449781209,545
1724305719.453826558,545
1724305719.457935111,545
1724305719.462075272,545
1724305719.466124866,545
1724305719.470241461,544
1724305719.474279473,544
1724305719.478419919,544
1724305719.482482151,544
1724305719.486583256,544
1724305719.490726064,543
1724305719.494751416,543
1724305719.498946661,543
1724305719.502984703,543
1724305719.507021905,543
1724305719.511162423,542
1724305719.515240244,542
1724305719.519328874,542
1724305719.523442174,542
1724305719.527656448,542
1724305719.531802645,542
1724305719.535715377,541
1724305719.539908803,541
1724305719.543911197,541
1724305719.548050882,541
1724305719.552202124,541
1724305719.556225089,541
1724305719.560266830,541
1724305719.564424867,541
1724305719.568541607,541
1724305719.572683202,541
1724305719.576673589,541
1724305719.580783844,541
1724305719.584949368,541
1724305719.589032793,541
1724305719.593156223,541
1724305719.597204097,540
1724305719.601319935,540
1724305719.605454208,540
1724305719.609796990,540
1724305719.613778992,540
1724305719.617783541,540
1724305719.621846375,540
1724305719.625899138,540
1724305719.629920197,540
1724305719.633984508,540
1724305719.638185325,540
1724305719.642265445,540
1724305719.646298840,540
1724305719.650411386,540
1724305719.654508607,540
1724305719.658648409,540
1724305719.662707200,540
1724305719.666773586,540
1724305719.670928210,540
1724305719.675064817,540
1724305719.677438630,540
1724305719.681189215,540
1724305719.684737512,540
1724305719.689362182,540
1724305719.693009399,540
1724305719.697645053,540
1724305719.701245692,540
1724305719.705906204,540
1724305719.709511870,540
1724305719.714123107,540
1724305719.717657616,540
1724305719.722351425,540
1724305719.725445058,540
1724305719.729616483,540
1724305719.733779035,540
1724305719.737878505,540
1724305719.741956083,540
1724305719.746067760,540
1724305719.750034656,540
1724305719.754223522,540
1724305719.758278439,540
1724305719.762338169,540
1724305719.766565634,540
1724305719.770522140,540
1724305719.774611398,540
1724305719.778691265,540
1724305719.782814148,540
1724305719.786953405,540
1724305719.791059808,540
1724305719.795073398,540
1724305719.799063272,540
1724305719.803194167,540
1724305719.807300161,540
1724305719.811393389,540
1724305719.815454198,540
1724305719.819505888,540
1724305719.823655162,540
1724305719.827744302,540
1724305719.831874507,540
1724305719.836026161,540
1724305719.840071246,540
1724305719.844128297,540
1724305719.848231888,540
1724305719.852339377,540
1724305719.856461853,540
1724305719.860447612,540
1724305719.864595988,540
1724305719.868733862,540
1724305719.872820107,540
1724305719.876900063,540
1724305719.880984094,540
1724305719.885073932,540
1724305719.889247457,540
1724305719.893305642,540
1724305719.897444400,540
1724305719.901485382,540
1724305719.905707572,540
1724305719.909714510,540
1724305719.913784111,540
1724305719.917879769,540
1724305719.922022804,540
1724305719.926061237,540
1724305719.930152900,540
1724305719.934228315,540
1724305719.938333663,540
1724305719.942425126,540
1724305719.946594381,540
1724305719.950647366,540
1724305719.954754478,540
1724305719.958903865,540
1724305719.962891415,540
1724305719.967020411,540
1724305719.971126680,540
1724305719.975172061,540
1724305719.979296550,540
1724305719.983541557,540
1724305719.987520527,540
1724305719.991586346,540
1724305719.995651404,540
1724305719.999764583,540
1724305720.003803437,540
1724305720.007935772,540
1724305720.012054646,540
1724305720.016087484,540
1724305720.020205725,540
1724305720.024333291,540
1724305720.028521753,540
1724305720.032672043,540
1724305720.036603502,540
1724305720.040725629,540
1724305720.044920530,540
1724305720.049095789,540
1724305720.053036310,540
1724305720.057187806,540
1724305720.061284789,540
1724305720.065378019,540
1724305720.069556663,540
1724305720.073617276,540
1724305720.077691309,540
1724305720.081768701,540
1724305720.085835355,540
1724305720.089974481,540
1724305720.094133336,540
1724305720.098165867,540
1724305720.102268906,540
1724305720.106338751,540
1724305720.110520716,540
1724305720.114543822,540
1724305720.118626010,540
1724305720.122718461,540
1724305720.126825963,540
1724305720.130941785,540
1724305720.135037543,540
1724305720.139177156,540
1724305720.143195527,540
1724305720.147219158,540
1724305720.151406786,540
1724305720.155486327,540
1724305720.159597476,540
1724305720.163693998,540
1724305720.167859710,540
1724305720.171872533,540
1724305720.175952993,540
1724305720.180129151,540
1724305720.184166199,540
1724305720.188197665,540
1724305720.192302905,540
1724305720.196397677,540
1724305720.200410547,540
1724305720.204562752,540
